date,USD,JPY,CAD,EUR,BRL,CLP,PLN,HUF,MXN,CNH,INR,IDR,MYR,PHP,SGD,KRW,THB,TWD
2013-12-20,0.16999999999999815,-0.9200000000000017,0.11999999999999922,-0.3699999999999992,-0.16999999999999993,-1.379999999999999,-0.1899999999999995,-0.8200000000000003,-1.1899999999999995,0.00999999999999801,1.7600000000000051,2.0299999999999994,1.4699999999999998,-0.5199999999999996,-0.3199999999999985,-0.6300000000000026,-0.5700000000000003,-0.3299999999999983
2013-12-27,-0.21999999999999886,-1.4499999999999957,0.3000000000000007,-0.5899999999999999,-0.41999999999999993,-0.7600000000000016,-0.33999999999999986,-1.0100000000000007,-0.8899999999999988,-0.3100000000000023,1.259999999999998,2.1400000000000006,1.75,-0.6799999999999997,-0.5499999999999989,-1.0499999999999972,-0.75,-0.5400000000000027
2014-01-03,0.7800000000000011,-0.21000000000000085,-0.39000000000000057,-0.06999999999999851,-0.5300000000000002,0.1999999999999993,0.25,-0.6699999999999999,-1.5399999999999991,0.4399999999999977,2.1099999999999994,2.709999999999999,1.9799999999999995,0.2799999999999976,0.1899999999999995,0.1599999999999966,0.16000000000000014,0.0799999999999983
2014-01-10,0.8800000000000026,1.7299999999999969,-0.9800000000000004,0.5,-0.2600000000000007,1.0700000000000003,0.3100000000000005,-0.14999999999999947,-1.3200000000000003,0.7999999999999972,2.1400000000000006,-0.1399999999999988,-0.019999999999999574,0.4299999999999997,0.3699999999999992,1.3500000000000014,-0.41000000000000014,0.5
2014-01-17,0.5199999999999996,1.2100000000000009,-0.8200000000000003,0.25,-0.4399999999999995,0.7300000000000004,0.08000000000000007,-0.4800000000000004,-1.2200000000000006,0.8299999999999983,1.8099999999999952,0.14000000000000057,0.4900000000000002,0.240000000000002,0.17999999999999972,0.759999999999998,-0.9499999999999993,0.379999999999999
2014-01-24,-0.21999999999999886,-1.1599999999999966,-0.07000000000000028,-0.6500000000000004,-1.1600000000000001,-1.6600000000000001,-0.5400000000000009,-1.3499999999999988,-1.1400000000000006,0.389999999999997,1.259999999999998,1.0899999999999999,2.07,-0.75,-0.6500000000000004,-0.9600000000000009,-1.8099999999999987,0.08999999999999986
2014-01-31,-0.4399999999999977,-2.0600000000000023,0.2599999999999998,-0.9800000000000004,-1.4500000000000002,-3.270000000000003,-0.75,-1.5699999999999994,-0.9299999999999997,0.4200000000000017,0.37000000000000455,1.8599999999999994,2.4699999999999998,-1.0599999999999987,-0.8599999999999994,-1.7100000000000009,-2.2399999999999984,0.3000000000000007
2014-02-07,-0.6999999999999993,-1.9299999999999997,0.47999999999999865,-1.0100000000000016,-1.6099999999999994,-2.75,-0.9399999999999995,-1.5100000000000007,-0.6699999999999999,0.129999999999999,0.1700000000000017,0.28000000000000114,1.75,-1.5700000000000003,-1.1900000000000013,-1.5700000000000003,-2.789999999999999,0.060000000000002274
2014-02-14,-0.370000000000001,-1.3299999999999983,0.46999999999999886,-0.7400000000000002,-1.37,-1.4800000000000004,-0.75,-1.1799999999999988,-0.8399999999999999,0.060000000000002274,0.7199999999999989,-0.8899999999999988,1.17,-1.5399999999999991,-1.1100000000000012,-0.8500000000000014,-2.5,0.3000000000000007
2014-02-21,-0.4299999999999997,-1.9399999999999977,0.7099999999999991,-0.9800000000000004,-0.6500000000000004,-2.0599999999999987,-0.8399999999999999,-1.4099999999999993,-0.7099999999999991,0.0799999999999983,-0.00999999999999801,-0.14000000000000057,1.7900000000000005,-1.5600000000000023,-1.209999999999999,-1.3399999999999963,-2.789999999999999,0.20000000000000284
2014-02-28,-0.629999999999999,-1.019999999999996,0.40000000000000036,-0.7200000000000006,-0.5199999999999996,-2.700000000000003,-0.9199999999999999,-1.0099999999999998,-0.39000000000000057,0.16000000000000014,0.12999999999999545,-1.879999999999999,0.7999999999999998,-1.5899999999999999,-1.1600000000000001,-0.7199999999999989,-2.629999999999999,0.5599999999999987
2014-03-07,0.030000000000001137,-0.030000000000001137,0.09999999999999964,-0.3100000000000005,-0.09999999999999964,-4.039999999999999,-0.6399999999999988,-0.6300000000000008,-0.6899999999999995,0.8699999999999974,0.5399999999999991,-2.0700000000000003,0.5600000000000005,-1.1700000000000017,-0.7200000000000006,0.23999999999999488,-2.0100000000000016,0.8399999999999999
2014-03-14,0.1999999999999993,1.25,-0.33000000000000007,0.08999999999999986,-0.8899999999999997,-7.23,-0.6500000000000004,-0.21000000000000085,-0.7900000000000009,1.3200000000000003,1.0600000000000023,-3.92,-0.2599999999999998,-1.3500000000000014,-0.5800000000000001,1.2899999999999991,-1.7700000000000031,0.8399999999999999
2014-03-21,0.5899999999999999,2.0600000000000023,-0.6699999999999999,0.47000000000000064,-1.1500000000000004,-5.92,-0.28000000000000114,0.20000000000000107,-0.7000000000000011,1.6000000000000014,0.8399999999999963,-3.5700000000000003,-0.6299999999999999,-0.5700000000000003,0.02999999999999936,1.759999999999998,-1.1799999999999997,1.0399999999999991
2014-03-28,0.4400000000000013,1.2099999999999937,-0.41999999999999993,0.16999999999999993,-0.5099999999999998,-5.959999999999997,-0.47000000000000064,-0.05999999999999872,-0.8300000000000001,1.3200000000000003,0.990000000000002,-2.8000000000000007,0.0,-0.7699999999999996,-0.15000000000000036,1.1199999999999974,-1.1500000000000021,1.110000000000003
2014-04-04,-0.14000000000000057,0.01999999999999602,0.21000000000000085,-0.3000000000000007,0.7000000000000002,-6.829999999999998,-0.9399999999999995,-0.34999999999999964,-0.5500000000000007,0.2900000000000027,0.6099999999999994,-3.2699999999999996,-0.20000000000000018,-1.5299999999999976,-0.8199999999999985,0.11000000000000654,-1.8300000000000018,0.5900000000000034
2014-04-11,-0.41000000000000014,-1.7299999999999969,0.9199999999999999,-0.8200000000000003,0.7700000000000005,-6.899999999999999,-1.0600000000000005,-0.7400000000000002,-0.35999999999999943,-0.17999999999999972,-0.14000000000000057,-1.4100000000000001,0.8599999999999994,-1.7300000000000004,-1.0700000000000003,-1.0900000000000034,-1.8399999999999999,0.28999999999999915
2014-04-18,-0.41000000000000014,-1.7800000000000011,0.9100000000000001,-0.8100000000000005,0.75,-7.530000000000001,-1.0600000000000005,-0.5999999999999996,-0.41999999999999993,-0.2699999999999996,0.5200000000000031,-2.16,0.75,-1.879999999999999,-1.129999999999999,-0.8800000000000026,-1.5600000000000023,-0.010000000000001563
2014-04-25,0.14999999999999858,0.3100000000000023,0.28000000000000114,-0.019999999999999574,1.5,-4.449999999999999,-0.5599999999999987,0.22999999999999865,-0.5300000000000011,0.0,1.6600000000000037,-4.039999999999999,-0.9600000000000004,-1.2300000000000004,-0.5299999999999994,0.740000000000002,-0.5899999999999999,-0.05000000000000071
2014-05-02,0.25,0.28999999999999915,0.40000000000000036,0.02000000000000135,0.5200000000000005,-3.799999999999997,-0.39000000000000057,0.1899999999999995,-0.4900000000000002,0.16999999999999815,1.259999999999998,-3.039999999999999,-0.8099999999999996,-1.1099999999999994,-0.47000000000000064,0.75,-0.360000000000003,0.33999999999999986
2014-05-09,0.5,0.9799999999999969,0.16999999999999993,0.3000000000000007,0.0,-3.240000000000002,-0.13000000000000078,0.33999999999999986,-0.5800000000000001,0.7300000000000004,1.0499999999999972,-1.9100000000000001,-0.6700000000000008,-0.21000000000000085,0.009999999999999787,0.990000000000002,-0.10000000000000142,0.05999999999999872
2014-05-16,-0.05999999999999872,0.8800000000000026,0.07000000000000028,0.1800000000000015,-0.14999999999999947,-2.3900000000000006,-0.2699999999999996,0.20999999999999908,-0.10000000000000142,0.7899999999999991,0.20000000000000284,-1.120000000000001,-0.7299999999999995,-0.16000000000000014,-0.009999999999999787,0.5100000000000051,-0.28999999999999915,0.120000000000001
2014-05-23,-0.14000000000000057,1.8699999999999974,-0.1899999999999995,0.4900000000000002,-0.8499999999999996,-1.7600000000000016,-0.2400000000000002,0.4599999999999991,-0.030000000000001137,0.879999999999999,0.35999999999999943,-2.2300000000000004,-1.7399999999999998,-0.09999999999999787,0.05999999999999872,1.1700000000000017,-0.26000000000000156,0.16999999999999815
2014-05-30,-0.16000000000000014,0.8099999999999952,-0.09999999999999964,0.1899999999999995,-2.1700000000000004,-1.8099999999999987,-0.25,-0.019999999999999574,-0.40999999999999837,1.2899999999999991,0.5300000000000011,-0.6500000000000004,-0.5,-0.030000000000001137,-0.019999999999999574,0.6499999999999986,-0.509999999999998,0.10000000000000142
2014-06-06,-0.40000000000000213,0.3999999999999986,-0.21999999999999886,0.0600000000000005,-3.04,-1.450000000000001,-0.1800000000000015,-0.1999999999999993,-0.2599999999999998,1.4600000000000009,0.4100000000000037,-0.3100000000000005,-0.08000000000000007,0.25,-0.019999999999999574,0.4000000000000057,-0.5999999999999979,0.21999999999999886
2014-06-13,-1.4600000000000009,-1.3900000000000006,0.4299999999999997,-0.5599999999999987,-3.3500000000000005,-0.41000000000000014,-0.5700000000000003,-0.6899999999999995,0.3600000000000012,0.8200000000000003,-0.5600000000000023,0.040000000000000924,0.4500000000000002,-0.5700000000000003,-0.7299999999999986,-0.9400000000000048,-0.9799999999999969,-0.23000000000000043
2014-06-20,-1.6199999999999974,-1.3800000000000026,0.7400000000000002,-0.5899999999999999,-2.68,0.5999999999999996,-0.5999999999999996,-0.6800000000000015,0.5700000000000003,0.5799999999999983,-0.9299999999999997,-0.2699999999999996,0.020000000000000462,-0.8900000000000006,-1.0,-0.8299999999999983,-0.870000000000001,-0.5700000000000003
2014-06-27,-1.1799999999999997,0.04000000000000625,0.3699999999999992,-0.07000000000000028,-3.25,1.0299999999999976,-0.1999999999999993,-0.23000000000000043,0.5,0.9700000000000024,-0.7700000000000031,-0.7300000000000004,-0.6900000000000004,-0.3500000000000014,-0.5600000000000005,0.20000000000000284,-0.5299999999999976,-0.3200000000000003
2014-07-04,-1.2300000000000004,0.12000000000000455,0.3899999999999988,-0.02999999999999936,-4.15,3.280000000000001,-0.0600000000000005,-0.3000000000000007,0.5600000000000005,1.0299999999999976,-0.8300000000000054,-0.15000000000000036,-0.5499999999999998,-0.10000000000000142,-0.4300000000000015,0.12999999999999545,-0.48999999999999844,0.14999999999999858
2014-07-11,-0.7800000000000011,2.4899999999999984,-0.6100000000000012,0.7799999999999994,-4.82,4.34,0.4499999999999993,0.33999999999999986,0.5799999999999983,1.8800000000000026,-0.46999999999999886,-0.9400000000000013,-1.4099999999999993,1.0300000000000011,0.33000000000000007,1.6899999999999977,0.2699999999999996,0.5300000000000011
2014-07-18,-0.879999999999999,3.8199999999999967,-1.1400000000000006,1.129999999999999,-4.19,3.6400000000000006,0.39000000000000057,0.5899999999999999,0.6900000000000013,2.2699999999999996,-0.5,-2.0199999999999996,-2.3,1.2199999999999989,0.5299999999999994,2.3100000000000023,0.3100000000000023,0.870000000000001
2014-07-25,-1.2399999999999984,3.759999999999998,-0.9600000000000009,1.0500000000000007,-4.039999999999999,3.620000000000001,0.2699999999999996,0.5400000000000009,1.0100000000000016,1.9600000000000009,-1.0,-1.8800000000000008,-2.6599999999999993,0.9800000000000004,0.3899999999999988,1.9600000000000009,0.05000000000000071,1.0899999999999999
2014-08-01,-0.8900000000000006,4.130000000000003,-1.3499999999999996,1.1999999999999993,-3.1,3.8999999999999986,0.41000000000000014,0.6500000000000004,0.6799999999999997,1.990000000000002,-0.240000000000002,-1.9800000000000004,-2.5900000000000007,1.3500000000000014,0.6600000000000001,2.3399999999999963,0.21000000000000085,0.7699999999999996
2014-08-08,-0.8599999999999994,2.8500000000000014,-1.0399999999999991,0.8200000000000003,-2.8900000000000006,2.8900000000000006,0.25,0.26000000000000156,0.5800000000000001,1.6600000000000001,-0.7899999999999991,-0.5200000000000014,-1.71,0.9800000000000004,0.46000000000000085,1.509999999999998,-0.07000000000000028,0.6600000000000001
2014-08-15,-0.3099999999999987,3.7699999999999996,-1.4000000000000004,1.1899999999999995,-2.49,2.289999999999999,0.5199999999999996,0.6299999999999999,0.41000000000000014,2.1799999999999997,-0.6499999999999986,-0.4599999999999991,-1.8100000000000005,1.759999999999998,1.0200000000000014,2.009999999999998,0.14999999999999858,1.1999999999999993
2014-08-22,0.1700000000000017,2.6499999999999986,-1.2200000000000006,1.1899999999999995,-3.49,4.050000000000001,1.2199999999999989,0.9300000000000006,0.41999999999999993,1.7600000000000016,0.14999999999999858,0.7800000000000011,-1.0100000000000007,2.66,1.7200000000000006,2.1899999999999977,0.6099999999999994,1.4100000000000001
2014-08-29,-0.10000000000000142,1.980000000000004,-0.75,0.8800000000000008,-2.56,3.59,0.9100000000000001,0.7300000000000004,0.6999999999999993,1.0399999999999991,-0.6300000000000026,0.5099999999999998,-1.0999999999999996,2.0599999999999987,1.299999999999999,1.4500000000000028,0.04999999999999716,1.25
2014-09-05,0.1700000000000017,3.900000000000002,-1.25,1.5299999999999994,-2.6,5.250000000000002,1.2200000000000006,1.2699999999999996,0.5299999999999994,1.5899999999999999,0.6599999999999966,-0.7599999999999998,-2.26,2.5199999999999996,1.7400000000000002,2.9599999999999973,0.7300000000000004,1.0
2014-09-12,1.0100000000000016,4.760000000000002,-1.9100000000000001,1.8899999999999988,-1.45,5.539999999999999,1.6500000000000004,1.46,0.0,2.039999999999999,1.6499999999999986,-0.21000000000000085,-1.9400000000000004,3.710000000000001,2.4499999999999993,3.5400000000000027,1.0999999999999979,1.5999999999999979
2014-09-19,1.0399999999999991,4.489999999999998,-2.290000000000001,1.8199999999999985,-2.86,3.969999999999999,1.67,1.3200000000000012,-0.27999999999999936,2.6099999999999994,2.1300000000000026,0.41000000000000014,-1.21,3.7900000000000027,2.5,3.5700000000000003,1.0399999999999991,2.1000000000000014
2014-09-26,0.6699999999999982,3.519999999999996,-2.2399999999999984,1.450000000000001,-3.31,1.7100000000000009,1.3699999999999992,0.96,-0.10000000000000142,2.91,1.5399999999999991,0.9100000000000001,-0.39999999999999947,3.460000000000001,2.2300000000000004,2.8999999999999986,0.7399999999999984,2.129999999999999
2014-10-03,1.0199999999999996,3.9499999999999993,-2.579999999999999,1.6600000000000001,-2.6,-0.120000000000001,1.5600000000000005,1.17,-0.34999999999999964,3.4200000000000017,2.3000000000000043,0.9000000000000004,-0.16999999999999993,3.6900000000000013,2.610000000000001,3.450000000000003,1.0999999999999979,1.9299999999999997
2014-10-10,1.1099999999999994,3.360000000000003,-2.369999999999999,1.4800000000000004,-1.33,-0.2699999999999996,1.4800000000000004,1.0599999999999996,-0.4599999999999991,3.169999999999998,2.4200000000000017,1.4900000000000002,0.1299999999999999,3.3900000000000006,2.5999999999999996,3.1000000000000014,1.0700000000000003,1.740000000000002
